id,province_id,district_id,sub_district_id,INQUIRE_NO,INQUIRE_ID,HH_CATS,latitude,longitude,FCS,CSI,HFIAS,HH_SIZE,HOH_EDU,HOH_AGE,HOH_GENDER,DEPEND_RATIO,GROUPS_MEMBER,WELFARE_TOTAL,WORKFORCE_TOTAL,EXPENSE_MONTHLY,DEBT_TOTAL,INCOME_MONTHLY,ASSETS_LAND,ASSETS_TOTAL,WATER_CROP,CHEM_TOTAL,DISASTER_OCC,FOODSRC_NATURAL,WATER_CONSUME,SANITATION_TYPE,COVID_AFFECTS,FOODSRC_BUY,FOODSAF_RATIO,SELF_COOK_DAYS,COOK_DONE_DAY,FOOD_STOCKS,FOODSRC_DIST,fcs_score,hfias_score,hfias_d1,hfias_d2,hfias_d3
173,62,6201,620106,62-044,44,0,16.522182,099.477809,2,31,3,1,3,59,2,0,0,1,1,3500,10000,2500,1,2,1,3,4,1,2,4,1,1,0.4167,0,7,1,2.00,64,2,0,1,0
174,62,6201,620106,62-045,45,0,16.542786,099.429615,2,40,1,5,1,35,2,0,1,2,5,19400,70000,26667,2,6,0,3,4,0,1,3,0,1,0.2917,2,7,2,10.00,90,1,1,0,0
175,62,6201,620106,62-046,46,0,16.520842,099.408329,2,24,2,4,3,52,1,0,0,1,4,14000,50000,19167,1,6,1,3,1,2,0,3,0,1,0.7500,4,5,1,1.00,106,2,1,0,0
176,62,6201,620106,62-047,47,0,16.521859,099.478046,2,25,2,3,3,65,2,1,0,2,0,9200,80000,12500,1,5,0,0,1,2,1,3,0,1,0.6250,2,5,2,1.00,97,5,1,1,0
177,62,6201,620106,62-048,48,0,16.522393,099.477790,2,28,1,4,3,84,1,1,3,3,0,9300,70000,3300,1,5,0,0,1,0,0,3,2,1,0.6667,1,7,1,2.00,111,0,0,0,0
178,52,5201,520106,52-096,96,0,18.278192,099.472022,2,11,1,3,5,77,1,1,2,2,0,3900,0,29700,1,5,0,0,1,0,1,3,0,1,0.5833,0,7,1,1.00,84,0,0,0,0
179,52,5201,520106,52-097,97,0,18.277515,099.469409,2,13,4,4,6,73,1,1,2,2,0,10300,7500,34700,1,5,0,0,1,0,0,3,2,1,0.5833,0,7,1,1.00,76,2,0,1,1
180,62,6201,620106,62-049,49,0,16.522338,099.477612,2,33,2,3,4,59,1,0,0,2,3,8000,0,13667,1,0,0,0,1,2,1,3,1,1,0.4583,4,6,1,1.00,86,5,1,1,0
181,62,6201,620106,62-050,50,0,16.521819,099.477558,2,7,1,1,1,41,1,0,0,1,1,3800,0,16667,1,4,0,0,1,0,0,3,1,1,0.5833,1,7,1,1.00,77,0,0,0,0
182,62,6201,620106,62-051,51,0,16.521831,099.477623,2,10,1,5,1,78,2,1,3,3,0,24500,70000,32500,2,9,1,3,1,0,0,3,2,1,0.6250,2,7,1,1.00,90,0,0,0,0
183,24,2401,240103,24-001,1,0,13.703829,101.091862,2,0,1,3,7,45,1,0,0,1,3,289500,0,41667,1,4,0,0,1,0,1,2,1,5,0.7917,0,7,2,2.00,94,0,0,0,0
184,52,5201,520106,52-098,98,0,18.277467,099.467797,2,5,1,2,4,79,1,1,2,1,0,19100,0,2750,1,4,0,0,1,0,0,3,1,1,0.7917,3,7,1,1.00,86,0,0,0,0
185,52,5201,520106,52-099,99,0,18.272802,099.467936,2,11,1,3,7,51,2,0,2,2,3,9250,0,2867,1,5,0,0,1,0,0,3,0,1,0.6667,0,7,2,1.00,76,0,0,0,0
186,52,5201,520106,52-100,100,0,18.272436,099.467698,2,9,1,2,4,63,2,1,2,1,0,7250,0,13600,1,5,0,0,1,0,0,4,0,1,0.6667,0,7,1,0.50,78,0,0,0,0
187,52,5201,520106,52-101,101,0,18.272518,099.467821,2,11,1,4,4,74,1,1,1,2,0,11400,0,10400,1,5,0,0,1,0,0,3,0,1,0.5833,0,7,2,1.00,84,0,0,0,0
188,62,6201,620106,62-052,52,0,16.521804,099.477742,2,4,1,4,1,70,2,1,1,3,0,3300,0,11667,1,5,0,0,1,0,0,3,2,1,0.6250,2,7,1,1.00,72,1,1,0,0
189,52,5201,520106,52-103,103,0,18.253058,099.474353,2,11,4,5,3,70,1,1,1,1,0,8400,0,22800,1,5,0,0,1,0,1,2,0,1,0.4167,0,7,2,1.00,70,2,0,1,1
190,52,5201,520106,52-102,102,0,18.270272,099.465832,2,11,1,4,3,68,2,1,1,1,0,8500,20000,36000,1,4,0,0,1,0,0,2,1,1,0.6250,0,7,1,0.50,82,0,0,0,0
191,52,5201,520106,52-104,104,0,18.253317,099.474091,2,11,1,4,3,75,2,1,2,3,0,20790,500000,41200,1,5,0,0,1,0,1,2,1,1,0.5417,0,7,1,1.00,84,0,0,0,0
192,52,5201,520106,52-105,105,0,18.253304,099.474088,2,11,1,4,7,37,1,0,1,1,4,19500,20000,30000,1,5,0,0,1,0,1,2,0,1,0.6250,0,7,1,1.00,80,0,0,0,0
193,62,6201,620106,62-053,53,0,16.545572,099.428305,2,8,1,3,6,35,1,0,0,2,3,7000,200000,20000,1,6,1,3,1,2,0,3,2,1,0.8750,2,7,1,1.00,93,0,0,0,0
194,62,6201,620106,62-054,54,0,16.519336,099.442076,2,28,2,3,6,39,2,0,1,1,3,44100,30000,33333,1,8,1,2,4,0,0,3,1,1,0.6667,0,7,3,1.00,88,2,1,1,0
195,62,6201,620106,62-055,55,0,16.519653,099.442055,2,31,1,2,3,70,2,1,1,2,0,11000,0,14167,1,4,1,3,4,2,2,3,2,1,0.3750,0,7,2,1.00,103,0,0,0,0
196,62,6201,620106,62-056,56,0,16.524900,099.476516,2,9,2,2,4,59,1,0,1,0,2,19360,500000,25000,1,5,1,3,1,0,1,3,1,1,0.8750,3,7,3,2.00,112,2,1,1,0
197,62,6201,620106,62-057,57,0,16.524716,099.476615,2,11,1,1,4,47,1,0,0,1,1,4000,30000,4167,1,0,0,0,1,2,0,3,2,1,0.5833,3,7,1,2.00,99,0,0,0,0
198,62,6201,620106,62-058,58,0,16.524775,099.476300,2,2,1,1,4,31,1,0,0,1,1,9680,18000,5833,1,4,1,2,1,0,0,3,1,1,0.7917,1,7,1,2.00,93,1,1,0,0
199,62,6201,620106,62-059,59,0,16.524995,099.476171,2,2,2,1,7,36,2,0,0,2,1,20291,50000,28000,1,4,0,0,1,0,0,3,0,1,0.7917,1,7,1,2.00,90,3,1,1,0
200,62,6201,620106,62-060,60,0,16.503101,099.483263,2,6,2,4,3,75,2,1,1,3,0,23000,100000,45833,1,4,1,3,1,2,0,3,2,1,0.9167,2,7,1,3.00,98,3,1,1,0
201,62,6201,620106,62-061,61,0,16.533967,099.434543,2,1,2,2,6,67,1,1,1,1,0,12800,0,16667,1,6,1,3,1,0,0,3,1,1,1.0000,4,7,1,2.00,102,2,1,1,0
203,62,6201,620106,62-063,63,0,16.503280,099.483332,2,3,1,3,6,53,2,0,2,2,3,16500,700000,26667,1,4,1,0,1,0,0,2,1,1,0.9583,0,7,2,10.00,99,0,0,0,0
204,62,6201,620106,62-062,62,0,16.518951,099.430674,2,3,1,6,6,45,2,0,5,4,6,41000,500000,40700,2,6,1,3,4,0,1,3,3,1,0.8333,5,7,3,20.00,96,0,0,0,0
205,62,6201,620106,62-064,64,0,16.542597,099.428191,2,2,1,3,4,53,1,0,1,1,3,6000,1000000,29167,1,7,1,3,1,0,1,3,2,1,0.9583,2,7,1,1.00,96,0,0,0,0
206,52,5201,520106,52-106,106,0,18.251974,099.474878,2,11,1,2,3,73,1,1,1,2,0,1440,0,1400,1,3,1,1,1,0,1,3,0,1,0.6250,0,7,1,1.00,86,0,0,0,0
207,52,5201,520106,52-107,107,0,18.252863,099.474611,2,14,1,6,3,65,1,1,2,2,0,13400,15000,33600,1,5,1,1,1,0,1,3,2,1,0.6250,1,7,1,1.50,76,0,0,0,0
208,62,6201,620106,62-065,65,0,16.505294,099.409213,2,1,1,6,3,58,2,0,2,2,6,29600,100000,36667,1,11,1,3,1,0,0,3,1,1,0.9167,2,7,3,2.00,99,0,0,0,0
209,52,5201,520106,52-108,108,0,18.253701,099.473692,2,11,4,6,3,60,2,1,2,1,0,14200,20000,18933,1,4,0,0,1,0,1,3,0,1,0.7083,0,7,1,0.50,84,2,0,1,1
210,52,5201,520106,52-109,109,0,18.272641,099.467860,2,8,1,3,3,87,1,1,1,2,0,5400,0,16500,1,5,0,0,1,0,0,3,0,1,0.6667,0,7,1,1.00,82,0,0,0,0
211,52,5201,520106,52-110,110,0,18.769410,099.465861,2,3,2,3,5,61,1,1,2,1,0,16500,0,31667,1,5,0,0,1,0,0,2,1,1,0.4167,0,7,1,1.00,54,2,0,1,0
212,62,6201,620106,62-066,66,0,16.558041,099.472857,2,7,2,2,4,43,2,0,0,1,2,3500,0,20000,1,4,0,0,1,0,0,3,0,1,0.9583,2,7,1,3.00,112,2,1,1,0
213,62,6201,620106,62-067,67,0,16.558168,099.472802,2,6,2,4,4,36,1,0,0,2,4,6900,60000,25000,1,4,1,0,4,0,1,5,0,1,0.9167,0,7,1,5.00,104,4,1,1,0
214,62,6201,620106,62-068,68,0,16.518941,099.411147,2,7,2,4,3,46,1,0,1,1,4,27500,200000,25000,1,5,1,3,1,0,1,3,1,1,0.6667,2,7,2,13.00,105,3,1,1,0
215,62,6201,620106,62-069,69,0,16.519207,099.434237,2,13,1,3,3,46,2,0,3,3,3,15800,200000,18333,1,4,1,2,3,0,1,3,2,1,0.5417,3,7,1,10.00,83,0,0,0,0
216,62,6201,620106,62-070,70,0,16.518864,099.436629,2,0,1,3,1,68,2,1,0,0,0,61000,250000,40833,1,6,1,1,4,0,0,4,0,2,0.6250,0,7,3,0.50,96,0,0,0,0
217,62,6201,620106,62-071,71,0,16.530279,099.429727,2,0,2,3,7,39,2,0,1,2,3,18520,100000,8333,1,5,1,3,1,0,1,3,2,1,1.0000,2,7,1,1.00,88,2,1,0,0
218,62,6201,620106,62-072,72,0,16.499618,099.406603,2,0,1,4,4,58,2,0,0,2,4,17200,0,25000,1,0,0,0,1,0,1,3,1,1,1.0000,2,7,3,5.00,111,0,0,0,0
219,62,6201,620106,62-073,73,0,16.499589,099.406925,2,3,1,1,3,79,2,1,0,3,0,1100,0,8333,1,2,0,0,1,0,1,3,1,1,1.0000,1,7,2,4.00,112,0,0,0,0
220,62,6201,620106,62-074,74,0,16.504505,099.440270,2,5,2,2,5,48,2,0,0,0,2,3500,0,11667,1,3,1,3,1,0,1,3,0,1,0.7083,3,7,1,3.00,106,2,1,1,0
221,62,6201,620106,62-075,75,0,16.519456,099.438068,2,7,1,2,5,48,1,0,1,1,2,11800,200000,16833,1,5,1,3,1,2,1,3,2,1,0.6250,2,7,2,4.00,109,0,0,0,0
222,62,6201,620106,62-076,76,0,16.519788,099.438334,2,7,1,4,1,75,1,1,2,0,0,10500,100000,20833,1,3,1,2,3,1,0,3,3,1,0.5000,3,7,1,4.00,89,1,1,0,0
223,62,6201,620106,62-077,77,0,16.535462,099.483868,2,0,1,3,7,47,2,0,0,1,3,11000,0,25000,1,5,0,0,1,0,1,3,1,1,0.8333,2,7,1,3.00,106,0,0,0,0
224,62,6201,620106,62-078,78,0,16.519486,099.437884,2,3,1,3,6,55,1,0,0,0,3,7000,0,18333,1,3,0,0,1,1,1,3,2,1,0.7917,2,7,1,3.00,103,1,1,0,0
225,62,6201,620106,62-079,79,0,16.512862,099.481198,2,0,1,3,5,55,2,0,1,0,3,8000,0,16667,1,4,0,0,1,0,1,3,1,1,0.6667,3,7,3,1.00,95,0,0,0,0
226,62,6201,620106,62-080,80,0,16.523306,099.477156,2,3,2,3,4,55,1,0,0,4,3,8500,0,20000,1,0,0,0,1,0,1,3,5,1,0.7083,7,7,1,1.00,103,2,1,0,0
227,62,6201,620106,62-081,81,0,16.523062,099.477102,2,0,2,2,4,47,2,0,0,1,2,7300,0,12500,1,0,0,0,1,0,1,3,1,1,0.5000,3,7,1,1.00,86,3,1,1,0
228,62,6201,620106,62-082,82,0,16.526202,099.476482,2,7,2,3,3,70,2,1,0,3,0,3700,0,10000,1,4,0,0,1,1,0,3,1,1,0.8333,3,7,1,1.00,103,4,1,1,0
229,62,6201,620106,62-083,83,0,16.558192,099.472857,2,10,2,3,3,71,1,1,0,2,0,2000,30000,12500,1,4,1,3,1,0,0,3,2,1,0.6250,3,7,1,3.00,60,4,1,1,0
232,52,5201,520106,52-111,111,0,18.280004,099.467468,2,2,1,1,4,73,2,1,2,2,0,8150,0,1700,1,4,0,0,1,0,0,2,1,1,0.5417,3,4,1,1.00,89,0,0,0,0
234,52,5201,520106,52-112,112,0,18.280228,099.467043,2,13,1,1,5,55,2,0,1,1,1,5520,0,6000,1,3,0,0,1,0,0,2,0,1,0.7083,3,7,1,1.00,92,0,0,0,0
235,83,8302,830201,83-171,171,0,07.908810,098.389450,2,2,1,2,5,52,1,0,0,1,2,42264,200000,45000,1,0,0,0,1,0,0,4,3,5,0.0000,0,7,3,1.00,63,0,0,0,0
236,83,8301,830104,83-172,172,0,07.923590,098.383010,2,13,3,1,3,60,2,1,0,0,0,21100,1000000,2000,1,0,0,0,2,0,0,4,1,4,0.2083,0,7,3,1.00,56,4,1,0,1
237,83,8302,830201,83-173,173,0,07.868474,098.373796,2,17,4,1,7,34,2,0,0,1,1,145000,2000000,16667,1,2,0,0,1,0,0,4,2,1,0.0833,0,2,2,10.00,58,3,0,1,1
238,83,8301,830104,83-174,174,0,07.917450,098.392190,2,2,1,3,6,29,1,0,0,0,3,39100,3900000,53333,1,4,1,1,1,0,1,3,3,1,0.0000,0,7,3,3.00,110,0,0,0,0
239,83,8301,830104,83-031,31,0,07.914071,098.371022,2,0,1,4,7,35,2,0,0,3,4,20700,0,35000,1,1,0,0,1,0,0,2,1,3,0.5417,0,7,1,1.00,59,0,0,0,0
240,83,8301,830104,83-032,32,0,07.912130,098.391770,2,0,1,4,4,50,1,0,0,2,4,9400,0,60000,1,0,0,0,1,0,1,3,1,1,0.5833,0,7,1,1.00,61,0,0,0,0
241,83,8301,830104,83-041,41,0,07.924450,098.399757,2,0,1,3,7,36,1,0,0,2,3,22500,0,55000,1,4,0,0,1,0,1,2,2,5,0.6250,0,7,1,1.50,109,0,0,0,0
242,83,8301,830104,83-042,42,0,07.923694,098.395810,2,0,1,2,3,76,1,1,0,1,0,11500,0,72000,1,0,0,0,1,0,1,3,3,5,0.5417,0,7,3,0.50,106,0,0,0,0
243,83,8301,830104,83-043,43,0,07.924537,098.374785,2,0,1,3,7,33,2,0,0,1,3,29000,0,60000,1,0,0,0,1,0,0,3,3,5,0.0000,0,7,1,2.00,112,0,0,0,0
244,83,8301,830104,83-044,44,0,07.913286,098.394152,2,0,1,2,7,33,1,0,0,1,2,20200,0,63083,1,4,0,0,1,0,1,3,0,1,0.0417,0,7,1,7.00,106,0,0,0,0
245,83,8301,830104,83-045,45,0,07.923574,098.398742,2,0,1,2,4,38,1,0,0,1,2,14700,0,45000,1,0,0,0,1,0,0,2,1,5,0.0417,0,7,1,1.00,80,0,0,0,0
246,83,8301,830104,83-033,33,0,07.912150,098.391840,2,0,1,2,6,56,1,0,0,3,2,4500,0,30000,1,3,0,0,1,0,0,2,1,1,0.6250,0,7,1,1.00,65,0,0,0,0
247,83,8301,830104,83-046,46,0,07.928584,098.400849,2,0,1,4,4,27,1,0,0,0,4,17700,100000,60000,1,0,0,0,1,0,1,3,3,5,0.0417,0,7,1,1.70,67,0,0,0,0
248,83,8301,830104,83-034,34,0,07.908770,098.389440,2,7,1,1,7,20,2,0,0,1,1,6500,0,4000,1,0,0,0,1,0,0,2,1,2,0.5833,0,7,0,1.00,62,0,0,0,0
249,83,8301,830104,83-047,47,0,07.923461,098.398057,2,0,1,2,5,64,1,1,0,2,0,7500,0,25000,1,5,0,0,1,0,1,3,1,5,0.1250,0,7,1,1.50,80,0,0,0,0
250,83,8301,830104,83-048,48,0,07.913823,098.395903,2,0,1,4,5,58,2,0,0,1,4,7000,0,30000,1,3,0,0,1,0,1,3,1,5,0.2083,0,7,1,3.00,74,0,0,0,0
251,62,6201,620107,62-084,84,0,16.605605,099.449377,2,0,1,4,3,65,2,1,0,3,0,10900,200000,17267,1,5,0,0,1,0,1,3,0,1,0.8333,3,7,2,5.00,108,0,0,0,0
252,83,8301,830104,83-049,49,0,07.907445,098.402651,2,0,1,2,7,41,1,0,0,1,2,10000,800000,33333,1,1,0,0,1,0,1,2,3,5,0.0417,0,7,1,1.70,86,0,0,0,0
253,62,6201,620107,62-085,85,0,16.596712,099.456296,2,0,1,4,6,54,2,0,1,3,4,19000,0,17267,1,5,0,0,1,0,0,3,0,1,0.7917,2,7,3,5.00,100,0,0,0,0
254,83,8301,830104,83-050,50,0,07.913248,098.396049,2,0,1,4,6,56,1,0,1,2,4,20000,0,52500,1,5,0,0,1,0,2,3,3,5,0.0833,0,7,1,1.80,110,0,0,0,0
255,83,8301,830104,83-051,51,0,07.913458,098.395136,2,0,1,1,7,33,2,0,0,1,1,6000,0,16667,1,4,0,0,1,0,0,3,2,5,0.1667,0,7,1,2.00,109,0,0,0,0
256,62,6201,620107,62-086,86,0,16.613010,099.446429,2,81,1,3,4,21,1,0,1,3,3,8800,0,5767,1,5,1,1,1,0,0,3,2,1,0.7917,2,7,1,5.00,85,0,0,0,0
257,83,8301,830104,83-052,52,0,07.924945,098.398714,2,0,1,2,5,45,1,0,0,2,2,12000,0,50000,1,4,0,0,1,0,0,2,2,5,0.3750,0,7,3,1.30,94,0,0,0,0
258,62,6201,620107,62-087,87,0,16.590393,099.460052,2,3,1,3,3,89,1,1,0,2,0,11000,0,19133,1,5,0,0,1,0,1,3,0,1,0.8333,3,7,1,6.00,102,0,0,0,0
259,83,8301,830104,83-053,53,0,07.924940,098.399728,2,0,1,2,3,53,1,0,2,2,2,50000,1600000,36000,1,0,0,0,1,0,0,2,2,5,0.7083,0,7,1,1.50,108,0,0,0,0
260,62,6201,620107,62-088,88,0,16.596016,099.456704,2,3,2,4,4,68,2,1,0,4,0,4400,0,4767,2,4,0,0,1,0,0,3,2,1,0.7083,3,7,1,6.00,102,4,1,1,0
261,83,8301,830104,83-054,54,0,07.923608,098.398230,2,0,1,3,3,55,2,0,0,2,3,11400,0,26667,2,4,0,0,1,0,0,2,2,1,0.1667,0,7,1,1.50,88,0,0,0,0
262,83,8301,830104,83-055,55,0,07.923575,098.398411,2,0,1,1,5,42,2,0,0,2,1,9600,1000000,15000,1,0,0,0,1,0,0,2,1,5,0.6667,0,7,1,2.00,76,0,0,0,0
263,62,6201,620107,62-089,89,0,16.595155,099.457166,2,3,1,4,3,77,1,1,0,3,0,5050,60000,11400,1,3,0,0,1,0,1,3,2,1,0.7917,2,7,2,6.00,95,0,0,0,0
264,83,8301,830104,83-035,35,0,07.922470,098.384590,2,0,1,2,5,35,2,0,0,2,2,8000,2000,30000,1,4,0,0,1,0,1,4,1,1,0.6667,0,7,1,1.00,94,0,0,0,0
265,83,8301,830104,83-056,56,0,07.922716,098.398632,2,0,1,4,7,63,1,1,0,0,0,251000,0,210000,2,5,0,0,1,0,1,2,1,5,0.9167,0,7,2,3.00,112,0,0,0,0
266,83,8301,830104,83-036,36,0,07.907920,098.388610,2,6,1,3,6,34,2,0,0,3,3,4600,0,17000,1,3,0,0,1,0,0,2,1,1,0.6667,0,7,1,1.00,72,0,0,0,0
267,83,8301,830104,83-037,37,0,07.908850,098.389500,2,2,1,2,4,65,1,1,0,4,0,3900,0,16000,1,3,0,0,1,0,1,4,1,1,0.5833,0,7,1,1.00,73,0,0,0,0
268,83,8301,830104,83-058,58,0,07.907157,098.401330,2,0,1,3,7,47,1,0,0,0,3,15000,0,35833,1,4,0,0,1,0,1,2,0,5,0.0000,0,7,1,1.50,64,0,0,0,0
269,83,8301,830104,83-057,57,0,07.913512,098.395874,2,0,1,5,3,71,1,1,0,2,0,4000,0,66667,1,4,0,0,1,0,2,2,1,5,0.0833,0,7,1,1.00,50,0,0,0,0
271,83,8301,830104,83-060,60,0,07.907593,098.402378,2,0,1,2,7,41,2,0,0,0,2,24000,0,50000,1,4,0,0,1,0,1,2,0,5,0.1667,0,0,2,0.50,60,0,0,0,0
272,83,8301,830104,83-061,61,0,07.905782,098.400934,2,0,1,2,7,31,2,0,0,2,2,14500,0,25000,1,0,0,0,1,0,1,3,1,5,0.0417,0,7,1,1.00,82,0,0,0,0
273,83,8301,830104,83-038,38,0,07.908550,098.388840,2,0,1,3,5,47,2,0,0,3,3,4900,0,17000,1,3,0,0,1,0,0,2,1,1,0.7500,0,7,1,1.00,98,0,0,0,0
274,83,8301,830104,83-062,62,0,07.907962,098.399387,2,0,1,1,7,38,1,0,0,0,1,9000,0,20833,1,4,0,0,1,0,1,3,2,5,0.0417,0,7,1,2.00,60,0,0,0,0
276,83,8301,830104,83-059,59,0,07.907490,098.391658,2,0,1,2,7,47,2,0,0,0,2,12000,0,41667,1,4,0,0,1,0,1,3,0,5,0.2917,0,7,1,1.80,89,0,0,0,0
277,83,8301,830104,83-039,39,0,07.908580,098.388840,2,2,1,5,4,62,2,1,0,4,0,4700,0,17000,1,3,0,0,1,0,0,2,2,1,0.5417,0,7,1,1.00,64,0,0,0,0
278,83,8301,830104,83-040,40,0,07.908810,098.388850,2,0,1,1,4,42,2,0,0,2,1,3800,0,8500,1,3,0,0,1,0,0,2,1,3,0.6250,0,7,1,1.00,61,0,0,0,0
279,83,8301,830104,83-063,63,0,07.907512,098.400006,2,0,1,3,7,38,2,0,0,2,3,24500,0,58333,1,3,0,0,1,0,1,3,0,5,0.2083,0,7,1,1.00,74,0,0,0,0
280,83,8301,830104,83-064,64,0,07.913558,098.394734,2,0,1,1,7,30,1,0,0,0,1,5500,0,20833,1,4,0,0,1,0,2,3,0,5,0.0833,0,7,1,3.00,46,0,0,0,0
281,83,8301,830104,83-065,65,0,07.914068,098.393572,2,0,1,2,7,40,2,0,0,0,2,16000,0,50000,1,4,0,0,1,0,2,3,0,5,0.0417,0,7,1,1.80,77,0,0,0,0
282,83,8301,830104,83-066,66,0,07.913431,098.395671,2,0,1,2,7,37,2,0,0,1,2,20500,0,33333,1,4,0,0,1,0,2,3,0,5,0.0417,0,7,1,1.20,94,0,0,0,0
283,83,8301,830104,83-067,67,0,07.924693,098.399196,2,0,1,2,7,29,2,0,0,1,2,10000,0,33333,1,4,0,0,1,0,2,3,0,5,0.0417,0,7,1,1.60,88,0,0,0,0
284,83,8301,830104,83-068,68,0,07.908667,098.402999,2,0,1,2,7,39,2,0,0,1,2,9000,0,50000,1,4,0,0,1,0,2,3,0,5,0.0417,0,7,1,2.00,52,0,0,0,0
285,83,8301,830104,83-069,69,0,07.906463,098.401161,2,0,1,3,7,40,2,0,0,0,3,50000,0,50000,1,5,0,0,1,0,2,3,0,5,0.3333,0,5,2,0.80,80,0,0,0,0
286,83,8301,830104,83-070,70,0,07.918383,098.395702,2,0,1,2,7,49,1,0,0,0,2,16800,0,30000,1,0,0,0,1,0,0,2,2,5,0.7083,0,7,1,4.00,88,0,0,0,0
287,83,8301,830106,83-300,300,0,07.841173,098.349753,2,0,1,3,3,57,2,0,2,2,3,31499,0,22000,1,3,0,0,1,0,2,3,4,1,0.4583,0,7,1,2.00,70,0,0,0,0
288,62,6201,620107,62-090,90,0,16.594494,099.458324,2,66,4,3,1,50,1,0,0,2,3,6350,0,4167,1,4,0,0,1,0,0,3,0,1,0.7083,2,7,1,5.00,78,7,1,1,1
289,83,8301,830106,83-301,301,0,07.840860,098.349481,2,9,1,5,3,57,2,0,0,2,5,27000,580000,21667,1,4,0,0,1,0,1,3,6,1,0.7500,0,7,1,1.00,68,0,0,0,0
290,62,6201,620107,62-091,91,0,16.594696,099.457812,2,1,1,3,4,57,2,0,2,3,3,6800,100000,8333,1,5,1,3,1,0,0,3,0,1,0.8333,2,7,2,6.00,98,0,0,0,0
291,83,8301,830106,83-302,302,0,07.841190,098.349535,2,1,1,3,4,58,2,0,1,3,3,31000,0,20833,1,3,0,0,1,0,1,3,1,1,0.5000,0,7,1,1.00,73,0,0,0,0
292,62,6201,620107,62-092,92,0,16.594628,099.457341,2,35,4,2,6,28,1,0,0,3,2,3600,400000,1833,1,6,1,2,1,0,0,3,0,2,0.8750,2,7,1,3.00,67,10,1,1,1
293,52,5201,520110,52-014,14,0,18.425642,099.666161,2,3,2,3,3,59,1,0,5,3,3,11420,85000,26667,1,6,1,5,1,3,1,2,3,1,0.4583,3,7,1,1.00,100,4,1,1,0
294,83,8301,830106,83-304,304,0,07.840269,098.350322,2,9,3,3,3,60,2,1,0,3,0,19800,0,8333,1,3,0,0,1,0,0,2,3,1,0.5833,0,7,2,2.00,70,6,1,1,1
295,83,8301,830106,83-305,305,0,07.840677,098.349645,2,10,3,3,3,62,1,1,0,3,0,41500,45000,5000,1,3,0,0,1,0,0,2,4,1,0.5833,0,7,2,8.00,59,6,1,1,1
296,52,5201,520110,52-001,1,0,18.420264,099.664441,2,4,2,3,3,60,1,1,0,3,0,11000,30000,10417,1,4,1,0,1,2,1,2,2,1,0.6250,4,7,1,0.50,69,2,1,0,0
297,83,8301,830106,83-306,306,0,07.840868,098.349659,2,0,1,5,3,73,1,1,1,3,0,70000,1000000,8333,1,4,0,0,1,0,1,3,3,1,0.5417,0,7,1,1.00,62,0,0,0,0
298,52,5201,520110,52-002,2,0,18.417418,099.663363,2,0,1,4,3,55,1,0,2,3,4,19000,350000,14583,1,4,1,4,1,0,1,2,5,1,0.7500,4,7,1,1.00,112,1,1,0,0
299,83,8301,830106,83-307,307,0,07.840310,098.350333,2,0,1,1,4,32,2,0,0,2,1,13000,0,8333,1,3,0,0,1,0,0,2,1,1,0.3750,0,7,1,2.00,56,0,0,0,0
300,52,5201,520110,52-003,3,0,18.419630,099.662784,2,0,1,3,3,66,1,1,0,4,0,12000,0,14083,1,6,1,4,3,2,1,2,3,1,0.7083,3,7,1,1.00,79,0,0,0,0
301,83,8301,830106,83-308,308,0,07.840430,098.350138,2,5,3,2,3,57,2,0,0,3,2,9500,0,8333,1,3,0,0,1,0,0,2,3,1,0.6667,0,7,1,2.00,62,6,1,1,1
302,52,5201,520110,52-004,4,0,18.418910,099.662623,2,0,1,3,3,51,1,0,0,3,3,18500,150000,11250,1,6,1,3,1,2,1,2,3,1,0.7083,4,7,1,1.00,90,0,0,0,0
303,52,5201,520110,52-005,5,0,18.420685,099.666577,2,5,3,2,3,51,1,0,5,3,2,18500,220000,14583,1,5,0,0,1,0,2,2,3,1,0.6250,7,7,1,0.50,103,2,0,1,0
304,52,5201,520110,52-006,6,0,18.423760,099.651796,2,2,1,3,3,94,1,1,0,3,0,8000,0,13800,1,3,1,0,1,0,2,2,3,2,0.5833,3,7,1,0.50,74,0,0,0,0
305,52,5201,520110,52-007,7,0,18.422228,099.651977,2,0,1,5,3,52,2,0,1,3,5,10500,20000,24250,1,5,1,0,1,0,1,2,4,1,0.7500,5,7,1,0.50,106,1,1,0,0
306,52,5201,520110,52-008,8,0,18.423612,099.676490,2,14,2,3,3,57,2,0,0,3,3,8500,0,20833,1,4,1,0,1,2,1,2,3,2,0.7083,0,7,1,0.50,74,2,0,1,0
307,52,5201,520110,52-009,9,0,18.423755,099.676959,2,0,2,3,3,58,1,0,1,3,3,16500,35000,24167,1,4,1,0,1,2,1,2,4,1,0.7500,4,7,1,1.00,89,3,1,1,0
308,52,5201,520110,52-010,10,0,18.423765,099.676265,2,0,2,4,3,65,1,1,0,5,0,20500,100000,26667,1,5,1,6,1,2,1,2,6,1,0.7917,5,7,1,0.50,109,5,1,1,0
309,62,6209,620903,62-142,142,0,16.057099,099.377995,2,11,1,2,5,81,1,1,1,0,0,41600,800000,2500,1,5,1,2,2,1,0,4,1,2,0.9167,2,7,2,5.00,108,0,0,0,0
